,contact_time,day,id1,id2
61355,711820,30,56,74
61356,711820,30,31,37
61357,711840,30,49,45
61358,711840,30,31,37
61359,711860,30,31,37
61360,711860,30,56,74
61361,711860,30,53,58
61362,711880,30,49,45
61363,711880,30,53,58
61364,711880,30,31,37
61365,711900,30,53,58
61366,711900,30,31,37
61367,711920,30,43,11
61368,711920,30,31,37
61369,711920,30,53,58
61370,711940,30,43,11
61371,711940,30,53,58
61372,711940,30,31,37
61373,711960,30,53,58
61374,711960,30,31,37
61375,711980,30,31,37
61376,711980,30,49,45
61377,711980,30,53,58
61378,712000,30,26,21
61379,712000,30,32,22
61380,712000,30,49,45
61381,712000,30,31,37
61382,712020,30,31,37
61383,712020,30,53,58
61384,712020,30,32,22
61385,712020,30,49,45
61386,712040,30,53,58
61387,712040,30,31,37
61388,712060,30,31,37
61389,712060,30,53,58
61390,712060,30,32,22
61391,712080,30,31,37
61392,712080,30,32,22
61393,712080,30,53,58
61394,712100,30,32,22
61395,712100,30,53,58
61396,712100,30,31,37
61397,712120,30,31,37
61398,712120,30,32,22
61399,712120,30,53,58
61400,712140,30,31,37
61401,712140,30,32,22
61402,712160,30,56,74
61403,712160,30,32,22
61404,712160,30,31,37
61405,712180,30,56,74
61406,712180,30,31,37
61407,712200,30,56,74
61408,712200,30,32,22
61409,712200,30,31,37
61410,712220,30,31,37
61411,712220,30,32,22
61412,712240,30,43,11
61413,712240,30,31,37
61414,712240,30,32,22
61415,712240,30,81,52
61416,712260,30,31,37
61417,712260,30,43,11
61418,712280,30,43,11
61419,712280,30,18,59
61420,712280,30,31,37
61421,712300,30,43,11
61422,712300,30,18,59
61423,712300,30,32,22
61424,712300,30,31,37
61425,712320,30,31,37
61426,712320,30,43,11
61427,712380,30,31,37
61428,712380,30,43,11
61429,712420,30,56,74
61430,712440,30,56,74
61431,712460,30,49,45
61432,712460,30,56,74
61433,712480,30,56,74
61434,712480,30,81,52
61435,712480,30,32,22
61436,712480,30,49,45
61437,712500,30,56,74
61438,712520,30,49,45
61439,712540,30,65,37
61440,712540,30,56,74
61441,712560,30,65,37
61442,712580,30,65,37
61443,712600,30,43,73
61444,712600,30,81,52
61445,712600,30,61,45
61446,712600,30,56,74
61447,712620,30,43,73
61448,712620,30,61,45
61449,712640,30,61,45
61450,712640,30,43,73
61451,712640,30,56,74
61452,712660,30,81,52
61453,712660,30,43,73
61454,712660,30,56,74
61455,712680,30,61,45
61456,712680,30,43,73
61457,712700,30,43,73
61458,712700,30,56,74
61459,712700,30,15,54
61460,712700,30,16,35
61461,712700,30,54,70
61462,712700,30,15,70
61463,712720,30,61,45
61464,712720,30,15,54
61465,712720,30,16,35
61466,712720,30,43,73
61467,712720,30,54,70
61468,712720,30,15,70
61469,712740,30,15,70
61470,712740,30,61,45
61471,712740,30,29,33
61472,712740,30,43,73
61473,712740,30,16,35
61474,712740,30,65,37
61475,712740,30,56,74
61476,712740,30,54,70
61477,712740,30,15,54
61478,712760,30,15,54
61479,712760,30,56,74
61480,712760,30,15,70
61481,712760,30,65,37
61482,712760,30,54,70
61483,712760,30,16,35
61484,712780,30,31,37
61485,712780,30,15,70
61486,712780,30,69,47
61487,712780,30,15,54
61488,712780,30,54,70
61489,712780,30,16,35
61490,712800,30,15,54
61491,712800,30,49,45
61492,712800,30,29,33
61493,712820,30,57,2
61494,712820,30,29,33
61495,712820,30,49,45
61496,712820,30,56,74
61497,712820,30,15,54
61498,712840,30,49,45
61499,712840,30,56,74
61500,712840,30,15,54
61501,712840,30,15,70
61502,712840,30,57,2
61503,712840,30,16,35
61504,712860,30,56,74
61505,712860,30,57,2
61506,712860,30,15,54
61507,712860,30,16,35
61508,712860,30,49,45
61509,712880,30,81,52
61510,712880,30,15,70
61511,712880,30,16,35
61512,712880,30,56,74
61513,712880,30,15,54
61514,712880,30,49,45
61515,712900,30,49,45
61516,712900,30,54,70
61517,712900,30,16,35
61518,712900,30,15,70
61519,712920,30,49,45
61520,712940,30,15,54
61521,712960,30,15,54
61522,712980,30,78,38
61523,712980,30,49,45
61524,712980,30,15,54
61525,713000,30,31,37
61526,713000,30,15,54
61527,713020,30,69,47
61528,713020,30,31,37
61529,713020,30,56,74
61530,713020,30,15,54
61531,713040,30,56,74
61532,713040,30,15,54
61533,713040,30,69,47
61534,713040,30,31,37
61535,713060,30,15,54
61536,713060,30,56,74
61537,713060,30,73,11
61538,713060,30,13,37
61539,713060,30,31,37
61540,713060,30,16,35
61541,713080,30,29,33
61542,713080,30,43,73
61543,713080,30,13,37
61544,713100,30,43,73
61545,713120,30,15,54
61546,713120,30,43,73
61547,713120,30,43,11
61548,713140,30,43,11
61549,713140,30,43,73
61550,713140,30,56,74
61551,713140,30,49,45
61552,713160,30,43,11
61553,713160,30,43,73
61554,713160,30,49,45
61555,713160,30,73,11
61556,713160,30,56,74
61557,713180,30,73,11
61558,713180,30,56,74
61559,713180,30,43,73
61560,713180,30,15,54
61561,713180,30,49,45
61562,713180,30,43,11
61563,713200,30,73,11
61564,713200,30,49,45
61565,713200,30,71,5
61566,713200,30,56,74
61567,713200,30,15,54
61568,713200,30,43,73
61569,713220,30,73,11
61570,713220,30,49,45
61571,713220,30,15,54
61572,713220,30,43,73
61573,713220,30,56,74
61574,713240,30,56,74
61575,713240,30,31,37
61576,713240,30,15,54
61577,713240,30,49,45
61578,713240,30,43,73
61579,713260,30,56,74
61580,713260,30,73,11
61581,713260,30,43,73
61582,713280,30,56,74
61583,713280,30,73,11
61584,713280,30,69,47
61585,713300,30,56,74
61586,713300,30,32,22
61587,713300,30,16,35
61588,713320,30,56,74
61589,713320,30,32,22
61590,713320,30,16,35
61591,713340,30,35,42
61592,713340,30,16,42
61593,713340,30,32,22
61594,713340,30,49,45
61595,713340,30,56,74
61596,713340,30,1,33
61597,713360,30,56,74
61598,713360,30,12,81
61599,713360,30,1,33
61600,713360,30,16,42
61601,713360,30,32,22
61602,713360,30,49,45
61603,713380,30,56,74
61604,713380,30,16,35
61605,713400,30,16,42
61606,713400,30,56,74
61607,713400,30,49,45
61608,713420,30,16,42
61609,713420,30,49,45
61610,713420,30,56,74
61611,713440,30,16,42
61612,713440,30,56,74
61613,713440,30,49,45
61614,713460,30,16,42
61615,713460,30,56,74
61616,713460,30,16,35
61617,713460,30,49,45
61618,713480,30,49,45
61619,713480,30,56,74
61620,713500,30,49,45
61621,713500,30,54,70
61622,713500,30,26,21
61623,713500,30,56,74
61624,713520,30,56,74
61625,713520,30,81,52
61626,713520,30,49,45
61627,713520,30,35,69
61628,713520,30,26,21
61629,713540,30,35,69
61630,713540,30,56,74
61631,713540,30,49,45
61632,713540,30,81,52
61633,713560,30,49,45
61634,713560,30,56,74
61635,713560,30,81,52
61636,713560,30,35,69
61637,713560,30,15,54
61638,713580,30,56,74
61639,713580,30,81,52
61640,713580,30,15,54
61641,713580,30,49,45
61642,713600,30,49,45
61643,713600,30,55,62
61644,713600,30,15,54
61645,713600,30,31,37
61646,713620,30,55,62
61647,713620,30,31,37
61648,713620,30,49,45
61649,713620,30,15,54
61650,713620,30,32,22
61651,713620,30,22,83
61652,713640,30,22,83
61653,713640,30,15,54
61654,713640,30,31,37
61655,713640,30,81,52
61656,713640,30,55,62
61657,713640,30,49,45
61658,713640,30,29,33
61659,713660,30,15,54
61660,713660,30,31,37
61661,713660,30,22,83
61662,713660,30,29,33
61663,713660,30,49,45
61664,713660,30,55,62
61665,713680,30,22,83
61666,713680,30,49,45
61667,713680,30,55,62
61668,713700,30,55,62
61669,713700,30,15,54
61670,713700,30,49,45
61671,713720,30,55,62
61672,713720,30,49,45
61673,713740,30,49,45
61674,713740,30,22,83
61675,713740,30,55,62
61676,713760,30,22,83
61677,713780,30,22,83
61678,713780,30,15,54
61679,713800,30,31,37
61680,713800,30,22,83
61681,713800,30,15,54
61682,713820,30,4,84
61683,713820,30,15,54
61684,713820,30,31,37
61685,713820,30,29,33
61686,713820,30,22,83
61687,713840,30,29,33
61688,713840,30,31,37
61689,713860,30,31,37
61690,713880,30,15,54
61691,713880,30,49,45
61692,713880,30,31,37
61693,713880,30,69,47
61694,713900,30,69,47
61695,713900,30,4,84
61696,713900,30,31,37
61697,713940,30,15,54
61698,713960,30,54,70
61699,713960,30,15,54
61700,713960,30,81,52
61701,713960,30,31,37
61702,713980,30,31,37
61703,713980,30,15,54
61704,713980,30,54,70
61705,714000,30,54,70
61706,714000,30,31,37
61707,714020,30,54,70
61708,714020,30,31,37
61709,714020,30,69,47
61710,714040,30,31,37
61711,714040,30,69,47
61712,714040,30,15,54
61713,714040,30,54,70
61714,714040,30,15,70
61715,714060,30,13,53
61716,714060,30,31,37
61717,714060,30,54,70
61718,714060,30,15,70
61719,714060,30,69,47
61720,714060,30,15,54
61721,714080,30,15,70
61722,714080,30,81,52
61723,714080,30,54,70
61724,714080,30,69,47
61725,714080,30,31,37
61726,714080,30,15,54
61727,714100,30,54,70
61728,714100,30,69,47
61729,714100,30,71,5
61730,714100,30,81,52
61731,714120,30,69,47
61732,714120,30,13,53
61733,714120,30,81,52
61734,714120,30,71,5
61735,714120,30,54,70
61736,714140,30,81,52
61737,714140,30,13,53
61738,714140,30,65,37
61739,714140,30,69,47
61740,714160,30,18,59
61741,714160,30,13,53
61742,714160,30,81,52
61743,714160,30,15,54
61744,714160,30,69,47
61745,714160,30,65,37
61746,714180,30,69,47
61747,714180,30,13,53
61748,714180,30,81,52
61749,714180,30,18,59
61750,714200,30,69,47
61751,714200,30,13,53
61752,714200,30,18,59
61753,714200,30,81,52
61754,714220,30,69,47
61755,714220,30,13,53
61756,714220,30,18,59
61757,714240,30,13,53
61758,714240,30,18,59
61759,714260,30,13,53
61760,714260,30,18,59
61761,714280,30,13,53
61762,714280,30,18,59
61763,714300,30,13,53
61764,714320,30,69,47
61765,714340,30,12,81
61766,714340,30,69,47
61767,714440,30,78,38
61768,714440,30,74,70
61769,714460,30,78,38
61770,714480,30,73,11
61771,714500,30,73,11
61772,714520,30,1,33
61773,714540,30,1,33
61774,714560,30,31,37
61775,714560,30,1,33
61776,714580,30,1,33
61777,714580,30,73,11
61778,714600,30,65,37
61779,714620,30,73,11
61780,714620,30,1,33
61781,714620,30,65,37
61782,714640,30,1,33
61783,714660,30,73,11
61784,714680,30,12,81
61785,714700,30,12,81
61786,714700,30,73,11
61787,714700,30,70,33
61788,714720,30,70,33
61789,714720,30,12,81
61790,714740,30,74,33
61791,714740,30,70,33
61792,714780,30,81,52
61793,714780,30,70,33
61794,714800,30,70,33
61795,714820,30,74,70
61796,714820,30,70,33
61797,714820,30,81,52
61798,714840,30,74,70
61799,714840,30,70,33
61800,714840,30,74,33
61801,714860,30,81,52
61802,714860,30,70,33
61803,714860,30,74,33
61804,714880,30,70,33
61805,714900,30,74,70
61806,714900,30,70,33
61807,714900,30,29,1
61808,714920,30,70,33
61809,714920,30,29,1
61810,714920,30,81,52
61811,714940,30,29,1
61812,714940,30,31,37
61813,714940,30,70,33
61814,714940,30,74,33
61815,714940,30,81,52
61816,714960,30,70,33
61817,714960,30,29,1
61818,714960,30,31,37
61819,714980,30,49,45
61820,714980,30,65,37
61821,714980,30,81,52
61822,714980,30,29,1
61823,715000,30,49,45
61824,715000,30,31,37
61825,715000,30,65,37
61826,715000,30,74,33
61827,715020,30,49,45
61828,715020,30,81,52
61829,715040,30,1,33
61830,715040,30,31,37
61831,715040,30,22,83
61832,715060,30,31,37
61833,715060,30,22,83
61834,715060,30,1,33
61835,715080,30,22,83
61836,715080,30,81,52
61837,715080,30,31,37
61838,715100,30,31,37
61839,715100,30,22,83
61840,715120,30,22,83
61841,715120,30,31,37
61842,715140,30,22,83
61843,715140,30,4,84
61844,715140,30,31,37
61845,715160,30,22,83
61846,715160,30,4,84
61847,715160,30,31,37
61848,715180,30,22,83
61849,715180,30,31,37
61850,715200,30,22,83
61851,715200,30,31,37
61852,715200,30,1,33
61853,715220,30,4,84
61854,715220,30,22,83
61855,715220,30,1,33
61856,715220,30,81,52
61857,715220,30,31,37
61858,715240,30,81,52
61859,715240,30,32,22
61860,715240,30,31,37
61861,715240,30,22,83
61862,715260,30,31,37
61863,715260,30,22,83
61864,715280,30,31,37
61865,715300,30,31,37
61866,715300,30,81,52
61867,715300,30,32,22
61868,715320,30,4,70
61869,715320,30,31,37
61870,715320,30,81,52
61871,715340,30,22,83
61872,715340,30,81,52
61873,715340,30,4,70
61874,715340,30,1,33
61875,715360,30,4,70
61876,715360,30,81,52
61877,715380,30,81,52
61878,715400,30,35,42
61879,715400,30,16,42
61880,715400,30,4,70
61881,715400,30,16,35
61882,715400,30,72,10
61883,715400,30,81,52
61884,715420,30,4,70
61885,715420,30,35,71
61886,715420,30,35,42
61887,715420,30,81,52
61888,715420,30,29,33
61889,715420,30,16,35
61890,715420,30,72,10
61891,715420,30,16,42
61892,715440,30,35,71
61893,715440,30,35,42
61894,715440,30,16,42
61895,715440,30,72,10
61896,715440,30,1,33
61897,715440,30,29,33
61898,715440,30,81,52
61899,715460,30,35,71
61900,715460,30,72,10
61901,715460,30,78,38
61902,715460,30,1,33
61903,715480,30,32,31
61904,715480,30,72,10
61905,715480,30,32,22
61906,715480,30,1,33
61907,715480,30,78,38
61908,715500,30,32,22
61909,715500,30,72,10
61910,715500,30,31,22
61911,715500,30,1,33
61912,715500,30,32,31
61913,715520,30,72,10
61914,715520,30,31,22
61915,715520,30,43,11
61916,715540,30,72,10
61917,715540,30,31,22
61918,715560,30,72,10
61919,715560,30,31,22
61920,715580,30,65,37
61921,715580,30,72,10
61922,715580,30,49,45
61923,715580,30,31,22
61924,715600,30,49,45
61925,715600,30,81,52
61926,715600,30,56,74
61927,715600,30,72,10
61928,715620,30,72,10
61929,715620,30,49,45
61930,715620,30,35,42
61931,715620,30,56,74
61932,715640,30,31,22
61933,715640,30,35,42
61934,715640,30,72,10
61935,715640,30,56,74
61936,715660,30,35,42
61937,715660,30,72,10
61938,715660,30,31,22
61939,715660,30,56,74
61940,715680,30,72,10
61941,715680,30,31,22
61942,715680,30,56,74
61943,715700,30,56,74
61944,715700,30,72,10
61945,715700,30,31,22
61946,715700,30,16,35
61947,715700,30,22,83
61948,715720,30,56,74
61949,715720,30,72,10
61950,715740,30,56,74
61951,715740,30,22,83
61952,715740,30,81,52
61953,715740,30,72,10
61954,715760,30,31,22
61955,715760,30,72,10
61956,715760,30,1,33
61957,715780,30,31,22
61958,715780,30,72,10
61959,715800,30,31,22
61960,715800,30,72,10
61961,715820,30,56,74
61962,715820,30,72,10
61963,715840,30,56,74
61964,715860,30,56,74
61965,715940,30,56,74
61966,715940,30,49,45
61967,715960,30,13,53
61968,715960,30,1,33
61969,715980,30,13,53
61970,715980,30,1,33
61971,715980,30,15,54
61972,716000,30,13,53
61973,716000,30,15,54
61974,716000,30,78,69
61975,716000,30,1,33
61976,716020,30,13,53
61977,716020,30,15,54
61978,716020,30,1,33
61979,716040,30,56,74
61980,716040,30,13,53
61981,716040,30,15,54
61982,716060,30,15,54
61983,716060,30,56,74
61984,716060,30,13,53
61985,716080,30,56,74
61986,716080,30,15,54
61987,716080,30,13,53
61988,716100,30,72,10
61989,716100,30,13,53
61990,716120,30,13,53
61991,716120,30,72,10
61992,716140,30,72,10
61993,716140,30,56,74
61994,716140,30,15,54
61995,716140,30,13,53
61996,716160,30,72,10
61997,716160,30,56,74
61998,716160,30,15,54
61999,716180,30,72,10
62000,716180,30,13,58
62001,716180,30,15,54
62002,716200,30,56,74
62003,716200,30,57,2
62004,716200,30,72,10
62005,716200,30,15,54
62006,716220,30,72,10
62007,716220,30,15,54
62008,716220,30,13,58
62009,716240,30,15,54
62010,716240,30,72,10
62011,716260,30,72,10
62012,716280,30,72,10
62013,716340,30,56,74
62014,716340,30,81,52
62015,716360,30,56,74
62016,716360,30,18,59
62017,716380,30,32,22
62018,716380,30,56,74
62019,716380,30,18,59
62020,716400,30,56,74
62021,716400,30,18,59
62022,716420,30,32,31
62023,716420,30,56,74
62024,716420,30,32,22
62025,716460,30,18,59
62026,716480,30,18,59
62027,716500,30,18,59
62028,716520,30,18,59
62029,716520,30,56,74
62030,716520,30,69,47
62031,716540,30,18,59
62032,716540,30,69,47
62033,716540,30,56,74
62034,716560,30,18,59
62035,716560,30,56,74
62036,716560,30,32,31
62037,716580,30,18,59
62038,716580,30,61,7
62039,716580,30,56,74
62040,716580,30,32,31
62041,716580,30,32,22
62042,716600,30,32,22
62043,716600,30,61,7
62044,716620,30,32,22
62045,716620,30,61,7
62046,716620,30,18,59
62047,716640,30,61,7
62048,716640,30,18,59
62049,716660,30,18,59
62050,716660,30,81,52
62051,716660,30,32,31
62052,716660,30,61,7
62053,716680,30,32,31
62054,716680,30,18,59
62055,716680,30,61,7
62056,716680,30,81,52
62057,716700,30,18,59
62058,716700,30,69,47
62059,716700,30,61,7
62060,716720,30,69,47
62061,716720,30,61,7
62062,716720,30,18,59
62063,716720,30,32,31
62064,716740,30,32,31
62065,716740,30,69,47
62066,716740,30,61,7
62067,716740,30,86,47
62068,716760,30,86,69
62069,716760,30,81,52
62070,716760,30,69,47
62071,716760,30,32,31
62072,716760,30,86,47
62073,716760,30,61,7
62074,716760,30,18,59
62075,716780,30,86,69
62076,716780,30,61,7
62077,716780,30,81,52
62078,716780,30,56,74
62079,716780,30,49,45
62080,716780,30,86,47
62081,716780,30,18,59
62082,716800,30,49,45
62083,716800,30,61,7
62084,716800,30,81,52
62085,716800,30,56,74
62086,716820,30,56,74
62087,716820,30,49,45
62088,716820,30,61,7
62089,716840,30,61,7
62090,716840,30,49,45
62091,716840,30,13,53
62092,716840,30,56,74
62093,716840,30,18,59
62094,716860,30,86,47
62095,716860,30,49,45
62096,716860,30,61,7
62097,716860,30,13,53
62098,716880,30,18,59
62099,716880,30,13,53
62100,716880,30,49,45
62101,716880,30,61,7
62102,716880,30,86,47
62103,716900,30,35,22
62104,716900,30,61,7
62105,716900,30,86,47
62106,716920,30,86,47
62107,716920,30,61,7
62108,716920,30,82,60
62109,716940,30,61,7
62110,716940,30,82,60
62111,716940,30,86,47
62112,716960,30,61,7
62113,716960,30,86,47
62114,716960,30,18,59
62115,716960,30,82,60
62116,716980,30,86,47
62117,716980,30,61,7
62118,716980,30,82,60
62119,717000,30,61,7
62120,717000,30,82,60
62121,717000,30,86,47
62122,717020,30,86,47
62123,717020,30,61,7
62124,717020,30,82,60
62125,717040,30,61,7
62126,717040,30,86,47
62127,717040,30,82,60
62128,717060,30,82,60
62129,717060,30,61,7
62130,717060,30,81,52
62131,717060,30,86,47
62132,717080,30,61,7
62133,717080,30,86,47
62134,717080,30,81,52
62135,717100,30,43,73
62136,717100,30,61,7
62137,717100,30,12,81
62138,717100,30,13,53
62139,717100,30,81,52
62140,717120,30,61,7
62141,717120,30,81,52
62142,717140,30,81,52
62143,717140,30,43,73
62144,717140,30,61,7
62145,717160,30,16,42
62146,717160,30,61,7
62147,717180,30,61,7
62148,717180,30,61,76
62149,717180,30,16,42
62150,717260,30,56,74
62151,717280,30,56,74
62152,717300,30,56,74
62153,717300,30,81,52
62154,717340,30,56,74
62155,717360,30,81,52
62156,717360,30,56,74
62157,717380,30,56,74
62158,717380,30,81,52
62159,717400,30,78,38
62160,717400,30,56,74
62161,717400,30,81,52
62162,717420,30,81,52
62163,717420,30,56,74
62164,717440,30,86,47
62165,717460,30,49,45
62166,717460,30,82,60
62167,717480,30,82,60
62168,717480,30,49,45
62169,717480,30,81,52
62170,717500,30,82,60
62171,717520,30,49,45
62172,717520,30,82,60
62173,717540,30,82,60
62174,717540,30,68,33
62175,717540,30,49,45
62176,717540,30,78,38
62177,717560,30,49,45
62178,717560,30,78,38
62179,717560,30,82,60
62180,717580,30,78,38
62181,717580,30,82,60
62182,717600,30,78,38
62183,717600,30,12,52
62184,717600,30,82,60
62185,717620,30,78,38
62186,717620,30,82,60
62187,717640,30,78,38
62188,717640,30,82,60
62189,717660,30,82,60
62190,717660,30,31,83
62191,717660,30,81,52
62192,717680,30,31,83
62193,717700,30,49,45
62194,717700,30,81,52
62195,717700,30,69,47
62196,717720,30,81,52
62197,717720,30,69,47
62198,717720,30,49,45
62199,717720,30,82,60
62200,717740,30,32,31
62201,717740,30,78,38
62202,717740,30,82,60
62203,717740,30,49,45
62204,717760,30,78,38
62205,717760,30,49,45
62206,717760,30,82,60
62207,717760,30,32,31
62208,717780,30,49,45
62209,717780,30,82,60
62210,717780,30,32,31
62211,717780,30,78,38
62212,717800,30,49,45
62213,717800,30,69,47
62214,717820,30,49,45
62215,717820,30,39,18
62216,717820,30,78,38
62217,717820,30,69,47
62218,717840,30,69,47
62219,717840,30,49,45
62220,717860,30,49,45
62221,717860,30,56,74
62222,717860,30,69,47
62223,717860,30,18,3
62224,717880,30,56,74
62225,717880,30,32,31
62226,717880,30,49,45
62227,717880,30,69,47
62228,717900,30,56,74
62229,717900,30,69,47
62230,717900,30,82,60
62231,717900,30,32,31
62232,717900,30,49,45
62233,717920,30,32,31
62234,717920,30,56,74
62235,717920,30,69,47
62236,717940,30,56,74
62237,717940,30,32,31
62238,717940,30,49,45
62239,717940,30,18,59
62240,717940,30,69,47
62241,717960,30,81,52
62242,717960,30,69,47
62243,717960,30,18,59
62244,717960,30,56,74
62245,717960,30,32,31
62246,717980,30,56,74
62247,717980,30,43,73
62248,717980,30,81,52
62249,717980,30,86,47
62250,717980,30,32,31
62251,718000,30,69,47
62252,718000,30,32,31
62253,718000,30,81,52
62254,718000,30,56,74
62255,718000,30,86,47
62256,718000,30,43,73
62257,718020,30,56,74
62258,718020,30,69,47
62259,718020,30,18,59
62260,718040,30,56,74
62261,718040,30,18,59
62262,718060,30,18,59
62263,718080,30,18,59
62264,718100,30,18,59
62265,718100,30,34,41
62266,718120,30,34,41
62267,718120,30,82,60
62268,718120,30,61,7
62269,718120,30,18,59
62270,718140,30,61,7
62271,718140,30,82,60
62272,718140,30,34,41
62273,718160,30,49,45
62274,718160,30,61,7
62275,718160,30,34,41
62276,718160,30,39,18
62277,718180,30,81,52
62278,718180,30,39,18
62279,718180,30,61,7
62280,718180,30,18,3
62281,718200,30,18,3
62282,718220,30,34,41
62283,718240,30,34,41
62284,718240,30,61,7
62285,718240,30,81,52
62286,718260,30,82,60
62287,718260,30,81,52
62288,718260,30,61,7
62289,718260,30,34,41
62290,718280,30,61,7
62291,718280,30,34,41
62292,718300,30,39,18
62293,718300,30,34,41
62294,718300,30,61,7
62295,718300,30,82,60
62296,718320,30,61,7
62297,718320,30,82,60
62298,718320,30,34,41
62299,718340,30,39,18
62300,718340,30,81,52
62301,718340,30,34,41
62302,718340,30,61,7
62303,718340,30,32,31
62304,718340,30,18,3
62305,718360,30,32,31
62306,718360,30,34,41
62307,718360,30,39,18
62308,718360,30,49,45
62309,718360,30,18,3
62310,718360,30,61,7
62311,718360,30,81,52
62312,718380,30,32,31
62313,718380,30,61,7
62314,718380,30,34,41
62315,718380,30,39,18
62316,718400,30,32,31
62317,718400,30,61,7
62318,718400,30,82,60
62319,718400,30,34,41
62320,718420,30,61,7
62321,718420,30,32,31
62322,718420,30,82,60
62323,718420,30,81,52
62324,718420,30,34,41
62325,718440,30,18,59
62326,718440,30,34,41
62327,718440,30,49,45
62328,718440,30,81,52
62329,718440,30,32,31
62330,718440,30,82,60
62331,718440,30,61,7
62332,718460,30,81,52
62333,718460,30,82,60
62334,718460,30,32,31
62335,718460,30,34,41
62336,718480,30,82,60
62337,718480,30,61,7
62338,718480,30,34,41
62339,718500,30,49,45
62340,718500,30,18,59
62341,718500,30,61,7
62342,718500,30,82,60
62343,718500,30,34,41
62344,718520,30,34,41
62345,718520,30,61,7
62346,718520,30,49,45
62347,718520,30,18,59
62348,718520,30,82,60
62349,718520,30,76,7
62350,718540,30,61,7
62351,718540,30,82,60
62352,718540,30,34,41
62353,718540,30,81,52
62354,718540,30,49,45
62355,718560,30,34,41
62356,718560,30,49,45
62357,718560,30,82,60
62358,718560,30,81,52
62359,718560,30,13,53
62360,718580,30,34,41
62361,718580,30,81,52
62362,718580,30,82,60
62363,718580,30,49,45
62364,718600,30,78,38
62365,718600,30,82,60
62366,718600,30,34,41
62367,718600,30,61,7
62368,718600,30,12,81
62369,718600,30,13,53
62370,718600,30,49,45
62371,718620,30,31,22
62372,718620,30,34,41
62373,718620,30,82,60
62374,718620,30,61,7
62375,718620,30,13,53
62376,718620,30,12,81
62377,718620,30,49,45
62378,718620,30,18,59
62379,718620,30,81,52
62380,718640,30,31,22
62381,718640,30,82,60
62382,718640,30,73,11
62383,718640,30,49,45
62384,718640,30,13,53
62385,718640,30,34,41
62386,718640,30,61,7
62387,718660,30,31,22
62388,718660,30,13,53
62389,718660,30,49,45
62390,718660,30,73,11
62391,718660,30,82,60
62392,718660,30,61,7
62393,718660,30,34,41
62394,718680,30,82,60
62395,718680,30,34,41
62396,718680,30,31,22
62397,718680,30,61,7
62398,718680,30,49,45
62399,718680,30,56,74
62400,718700,30,49,45
62401,718700,30,56,74
62402,718700,30,34,41
62403,718700,30,61,7
62404,718700,30,31,22
62405,718720,30,31,22
62406,718720,30,56,74
62407,718720,30,34,41
62408,718720,30,61,7
62409,718720,30,49,45
62410,718740,30,31,22
62411,718740,30,49,45
62412,718740,30,56,74
62413,718740,30,34,41
62414,718760,30,34,41
62415,718760,30,31,22
62416,718760,30,56,74
62417,718760,30,49,45
62418,718780,30,49,45
62419,718780,30,56,74
62420,718780,30,34,41
62421,718780,30,31,22
62422,718780,30,18,59
62423,718800,30,56,74
62424,718800,30,34,41
62425,718800,30,49,45
62426,718800,30,61,7
62427,718820,30,34,41
62428,718820,30,56,74
62429,718820,30,82,60
62430,718820,30,61,7
62431,718840,30,34,41
62432,718840,30,49,45
62433,718840,30,56,74
62434,718840,30,61,7
62435,718860,30,68,2
62436,718860,30,34,41
62437,718860,30,61,7
62438,718860,30,49,45
62439,718880,30,61,7
62440,718880,30,81,52
62441,718880,30,68,2
62442,718880,30,34,41
62443,718900,30,61,7
62444,718900,30,81,52
62445,718900,30,56,74
62446,718900,30,68,2
62447,718900,30,43,11
62448,718900,30,34,41
62449,718920,30,34,41
62450,718920,30,22,83
62451,718920,30,61,7
62452,718920,30,81,52
62453,718920,30,56,74
62454,718920,30,32,22
62455,718920,30,68,2
62456,718920,30,49,45
62457,718940,30,49,45
62458,718940,30,61,7
62459,718940,30,31,22
62460,718940,30,68,2
62461,718940,30,81,52
62462,718940,30,56,74
62463,718940,30,12,52
62464,718940,30,32,22
62465,718940,30,32,31
62466,718960,30,32,31
62467,718960,30,31,22
62468,718960,30,49,45
62469,718960,30,32,83
62470,718960,30,32,22
62471,718960,30,61,7
62472,718980,30,49,45
62473,718980,30,61,7
62474,718980,30,31,22
62475,718980,30,32,31
62476,718980,30,32,22
62477,718980,30,43,73
62478,719000,30,32,31
62479,719000,30,18,59
62480,719000,30,49,45
62481,719000,30,61,7
62482,719000,30,56,74
62483,719020,30,39,18
62484,719020,30,18,59
62485,719020,30,81,52
62486,719020,30,68,2
62487,719020,30,49,45
62488,719040,30,49,45
62489,719040,30,68,2
62490,719040,30,61,7
62491,719060,30,49,45
62492,719080,30,61,7
62493,719080,30,68,2
62494,719080,30,49,45
62495,719100,30,68,2
62496,719100,30,49,45
62497,719120,30,49,45
62498,719120,30,61,7
62499,719120,30,68,2
62500,719140,30,82,60
62501,719140,30,61,7
62502,719140,30,49,45
62503,719140,30,29,33
62504,719160,30,49,45
62505,719160,30,61,7
62506,719160,30,29,33
62507,719160,30,43,73
62508,719180,30,61,7
62509,719180,30,49,45
62510,719180,30,82,60
62511,719200,30,82,60
62512,719200,30,49,45
62513,719200,30,61,7
62514,719220,30,82,60
62515,719220,30,81,52
62516,719220,30,49,45
62517,719240,30,81,52
62518,719240,30,49,45
62519,719260,30,12,52
